title;author;year;opac;filename;manifest;transkribus;DocId
La francese in Italia o sia Memorie critiche di Madama N. N., scritte da lei medesima;Chiari, Pietro;1759;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038845055;fa17035901;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17035901/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
La francese in Italia o sia Memorie critiche di Madama N. N., scritte da lei medesima;Chiari, Pietro;1759;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038845056;fa17035902;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17035902/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Journal of a tour to Italy;La Condamine, Charles-Marie de;1763;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV040636969;fa1703630;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703630/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Letters from Italy;Sharp, Samuel;1767;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV001648510;fa1703660a;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703660a/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/867653;867653
Letters from Italy;Sharp, Samuel;1767;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV001550149;fa1703660b;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703660b/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Travels through Italy;Northall, John;1766;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV001463981;fa1703662;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703662/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/867654;867654
An extract from the observations made in a tour to Italy;La Condamine, Charles-Marie de;1768;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV040637527;fa1703680;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703680/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/867655;867655
An account of the manners and customs of Italy;Baretti, Giuseppe;1768;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038810397;fa17036811;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17036811/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/866611;866611
An account of the manners and customs of Italy;Baretti, Giuseppe;1768;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038810398;fa17036812;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17036812/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/866612;866612
Neue Nachrichten oder Anmerkungen über Italien und über die Italiener;Grosley, Pierre Jean;1769;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038799901;fa1703690;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703690/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Neue Nachrichten oder Anmerkungen über Italien und über die Italiener;Grosley, Pierre Jean;1769;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038799902;fa1703690;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703690/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Neue Nachrichten oder Anmerkungen über Italien und über die Italiener;Grosley, Pierre Jean;1769;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038799903;fa1703690;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703690/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Beschreibung der Sitten und Gebräuche in Italien;Baretti, Giuseppe;1781;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV001166522;fa17037101;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17037101/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Beschreibung der Sitten und Gebräuche in Italien;Baretti, Giuseppe;1781;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV001166523;fa17037102;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17037102/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Reise durch Sicilien und Großgriechenland;Riedesel, Johann Hermann;1771;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV007615382;fa1703711;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703711/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Travels Through Sicily And That Part Of Italy Formerly Called Magna Græcia;Riedesel, Johann Hermann;1773;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV001633650;fa1703711b;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703711b/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage En Sicile Et Dans La Grande Grèce;Riedesel, Johann Hermann;1773;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037837522;fa1703711c;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703711c/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Travels Through Sicily And That Part Of Italy Formerly Called Magna Græcia;Riedesel, Johann Hermann;1773;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV001633650;fa1703711d;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703711d/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Letters from Italy, in the years 1754 and 1755;Orrery, John Boyle of;1773;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV040633644;fa1703730;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703730/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/866613;866613
Herrn Johann Jakob Ferbers Briefe aus Wälschland über natürliche Merkwürdigkeiten dieses Landes an den Herausgeber derselben Ignatz Edlen von Born, des Heil. Röm. Reichs Rittern, Kais. Königl. Bergrath, und Mitglied der Kön. Schwedischen Akademie der Wissenschaften;Ferber, Johann Jacob;1773;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037725203;fa1703731;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703731/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A tour through Sicily and Malta;Brydone, Patrick;1773;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038837641;fa17037321;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17037321/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A tour through Sicily and Malta;Brydone, Patrick;1773;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038837642;fa17037322;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17037322/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A Tour Through Sicily And Malta;Brydone, Patrick;1775;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038837643;fa1703732a1;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703732a1/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage en Sicile et à Malthe;Brydone, Patrick;1775;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038837645;fa1703732b1;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703732b1/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage en Sicile et à Malthe;Brydone, Patrick;1775;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038837646;fa1703732b2;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703732b2/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage en Sicile et à Malthe fait en l'année 1770;Brydone, Patrick;1776;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038837647;fa1703732c1;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703732c1/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage en Sicile et à Malthe fait en l'année 1770;Brydone, Patrick;1776;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038837648;fa1703732c2;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703732c2/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
P. Brydone's Reise durch Sicilien und Malta, in Briefen an William Beckford, Esq. zu Somerly in Suffolk;Brydone, Patrick;1783;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038837649;fa1703732e12;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703732e12/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
P. Brydone's Reise durch Sicilien und Malta, in Briefen an William Beckford, Esq. zu Somerly in Suffolk;Brydone, Patrick;1783;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038837650;fa1703732e12;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703732e12/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A tour through Sicily and Malta;Brydone, Patrick;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037868621;fa1703732g;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703732g/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Observations on Mount Vesuvius, Mount Etna, and other volcanos;Hamilton, William;1774;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037742124;fa1703741;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703741/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage d'Italie;Coyer, Gabriel François;1776;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038843263;fa17037601;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17037601/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage d'Italie;Coyer, Gabriel François;1776;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038843264;fa17037602;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17037602/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Letters from Italy;Miller, Anna Riggs;1776;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038808210;fa17037611;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17037611/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Letters from Italy;Miller, Anna Riggs;1776;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038808211;fa17037612;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17037612/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Letters from Italy;Miller, Anna Riggs;1776;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038808212;fa17037613;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17037613/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Nachrichten aus Sardinien von der gegenwärtigen Verfassung dieser Insel;Fues, Joseph;1780;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037836748;fa1703800;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703800/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Première Partie Du Premier Volume: Contenant Un Précis Historique de leurs Révolutions. Les Cartes, Plans & Vues du Royaume & de la Ville de Naples. Ses Palais, ses Èglises, ses Tombeaux. Ses Poètes, Peintres & Musiciens célèbres. Le Vésuve, avec l'Histoire de ses Èruptions les plus connues. Les Mœurs & Usages du Peuple Napolitain, ainsi qu'une idée de son Gouvernement, du Commerce & des Productions naturelles de ce Pays;Saint Non, Jean Claude Richard de;1781;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038909111;fa17038101;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038101/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage pittoresque à Naples et en Sicile;Saint Non, Jean Claude Richard de;1829;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038791922;fa1703810a1;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703810a1/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage pittoresque à Naples et en Sicile;Saint Non, Jean Claude Richard de;1829;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038791916;fa1703810a2;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703810a2/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage pittoresque à Naples et en Sicile;Saint Non, Jean Claude Richard de;1829;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038791917;fa1703810a3;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703810a3/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage pittoresque à Naples et en Sicile;Saint Non, Jean Claude Richard de;1829;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038791918;fa1703810a4;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703810a4/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Première Partie Du Premier Volume: Contenant Un Précis Historique de leurs Révolutions. Les Cartes, Plans & Vues du Royaume & de la Ville de Naples. Ses Palais, ses Èglises, ses Tombeaux. Ses Poètes, Peintres & Musiciens célèbres. Le Vésuve, avec l'Histoire de ses Èruptions les plus connues. Les Mœurs & Usages du Peuple Napolitain, ainsi qu'une idée de son Gouvernement, du Commerce & des Productions naturelles de ce Pays;Saint Non, Jean Claude Richard de;1781;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038909111;fa1703810c1;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703810c1/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/869677;869677
Seconde Partie Du Premier Volume: Contenant Une Description des Antiquités d'Herculanum, des Plans & des Détails de son Théâtre, avec une Notice abrégé des différens Spectacles des Anciens. Les Antiquités de Pompeïi. La Description des Champs Phlégréens, & enfin celle de la Campanie & des Villes des environs de Naples;Saint Non, Jean Claude Richard de;1782;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038909110;fa1703810c2;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703810c2/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/866615;866615
Troisième Volume: Contenant Le Voyage ou Circuit de la partie Méridionale de l'Italie, anciennement appellée Grande-Grèce;Saint Non, Jean Claude Richard de;1783;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038909115;fa1703810c3;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703810c3/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/866616;866616
Quatrième Volume: Contenant La Description De La Sicile. Première Partie;Saint Non, Jean Claude Richard de;1785;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038909113;fa1703810c41;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703810c41/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/866617;866617
Quatrième Volume: Contenant La Description De La Sicile. Seconde Partie;Saint Non, Jean Claude Richard de;1786;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038909114;fa1703810c42;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703810c42/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/866618;866618
Lettres sur la Sicile et sur l'Ile de Malthe;Borch, Micha? J.;1782;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038845495;fa17038201;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038201/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Lettres sur la Sicile et sur l'Ile de Malthe;Borch, Micha? J.;1782;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038845496;fa17038202;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038202/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Reisen durch Sicilien und Maltha, und von den Revolutionen, so dieses Land erlitten hat;Borch, Micha? J.;1796;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038845497;fa1703820m12;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703820m12/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Reisen durch Sicilien und Maltha, und von den Revolutionen, so dieses Land erlitten hat;Borch, Micha? J.;1796;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038845498;fa1703820m12;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703820m12/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage Pittoresque Des Isles De Sicile, De Malte Et De Lipari;Houel, Jean-Pierre-Laurent;1782;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038910825;fa17038211;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038211/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage Pittoresque Des Isles De Sicile, De Malte Et De Lipari;Houel, Jean-Pierre-Laurent;1784;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038910826;fa17038212;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038212/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage Pittoresque Des Isles De Sicile, De Malte Et De Lipari;Houel, Jean-Pierre-Laurent;1785;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038910827;fa17038213;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038213/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage Pittoresque Des Isles De Sicile, De Malte Et De Lipari;Houel, Jean-Pierre-Laurent;1787;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038910828;fa17038214;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038214/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Mit 6 Kupfern;Houel, Jean-Pierre-Laurent;1799;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038802267;fa1703821m13;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703821m13/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Mit Kupfern;Houel, Jean-Pierre-Laurent;1801;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038802268;fa1703821m13;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703821m13/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Mit 5 Kupfern;Houel, Jean-Pierre-Laurent;1797;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038802269;fa1703821m13;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703821m13/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage Pittoresque Des Isles De Sicile, De Malte Et De Lipari;Houel, Jean-Pierre-Laurent;1872;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038910825;fa17038221;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038221/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856802;856802
Voyage Pittoresque Des Isles De Sicile, De Malte Et De Lipari;Houel, Jean-Pierre-Laurent;1874;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038910826;fa17038222;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038222/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856803;856803
Voyage Pittoresque Des Isles De Sicile, De Malte Et De Lipari;Houel, Jean-Pierre-Laurent;1875;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038910827;fa17038223;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038223/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856804;856804
Voyage Pittoresque Des Isles De Sicile, De Malte Et De Lipari;Houel, Jean-Pierre-Laurent;1878;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038910828;fa17038224;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038224/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856805;856805
Reisen durch beide Sizilien, welche in den Jahren 1777, 1778, 1779 und 1780 von Heinrich Sinburne, Esqr. zurückgelegt worden;Swinburne, Henry;1785;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038826912;fa1703830a1;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703830a1/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Reisen durch beide Sizilien, welche in den Jahren 1777, 1778, 1779 und 1780 von Heinrich Sinburne, Esqr. zurückgelegt worden;Swinburne, Henry;1787;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038826913;fa1703830a2;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703830a2/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Travels In The Two Sicilies By Henry Swinburne, Esq. In The Years 1777, 1778, 1779, and 1780.;Swinburne, Henry;1783;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038761694;fa1703830b1;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703830b1/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/866619;866619
Voyage dans les deux Siciles;Swinburne, Henry;1785;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037824525;fa1703830c;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703830c/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage dans les deux Siciles, en 1777, 1778, 1779 et 1780;Swinburne, Henry;1785;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038826918;fa1703830d1;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703830d1/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage dans les deux Siciles, en 1777, 1778, 1779 et 1780;Swinburne, Henry;1785;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038826914;fa1703830d2;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703830d2/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage dans les deux Siciles, en 1777, 1778, 1779 et 1780;Swinburne, Henry;1786;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038826915;fa1703830d3;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703830d3/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage dans les deux Siciles, en 1777, 1778, 1779 et 1780;Swinburne, Henry;1786;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038826916;fa1703830d4;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703830d4/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage dans les deux Siciles, en 1777, 1778, 1779 et 1780;Swinburne, Henry;1787;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038826917;fa1703830d5;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703830d5/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage aux Iles de Lipari, fait en 1781, ou Notices sur les Iles Aeoliennes, pour servir à l'histoire des volcans;Dolomieu, Déodat de;1783;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037907324;fa1703831;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703831/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Lettres contenant le journal d'un voyage fait à Rome en 1773;Guidi, Jean Baptiste Marie;1783;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038800402;fa17038321;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038321/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Lettres contenant le journal d'un voyage fait à Rome en 1773;Guidi, Jean Baptiste Marie;1783;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038800403;fa17038322;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038322/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Reise nach der Insel Malta in dem Jahre 1776;;;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037799696;fa1703833a;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703833a/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Jakob Georg Christian Adlers Reisebemerkungen auf einer Reise nach Rom;Adler, Georg Christian;1784;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037793640;fa1703841;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1703841/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Lettres Sur L'Italie, En 1785;Dupaty, Charles-Marguerite-Jean-Baptiste Mercier;1789;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV008175387;fa17038501;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa17038501/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
